term,weeb_freq,non_weeb_freq,specificity,similarity,combined_score
pokemon,0.0040647515033798935,0.00025149837591943605,2.782670984376293,0.0,1.9478696890634049
adaptations,0.0003873893788110177,2.3984450570083213e-05,2.7820206953193103,0.0,1.947414486723517
gl,0.000379508576387067,2.9580383441267224e-05,2.5517626585870943,0.5360623598098755,1.9470525689539284
pfp,0.001503706044464335,9.327911980180414e-05,2.7800907442287506,0.0,1.9460635209601254
nsfw nsfwbsky,0.0006421567341350824,3.990024475213244e-05,2.778447599523258,0.0,1.9449133196662804
2d,0.0008938171981621996,5.575701110418656e-05,2.7744964341721334,0.0,1.9421475039204932
boa,0.0004507600466681442,2.8208807284952535e-05,2.7712975832248143,0.0,1.9399083082573698
precure,0.000636207639777676,3.984749271534353e-05,2.770463150114423,0.0,1.939324205080096
chibi,0.0006106399295569248,3.8357854731844884e-05,2.767545705030451,0.0,1.9372819935213157
fan art,0.0005364630102992577,3.377142444271357e-05,2.765379824479018,0.0,1.9357658771353126
genshinimpact,0.0007073955472285003,4.475622993401221e-05,2.760357237798543,0.0,1.93225006645898
haired,0.0005917929966271372,3.748351503836372e-05,2.759253169671042,0.0,1.931477218769729
hunter,0.0016376744163023292,0.00010380501072858288,2.7585173308459146,0.0,1.9309621315921401
lover,0.0005600891255956196,3.5506351391642545e-05,2.7583816931454046,0.0,1.9308671852017831
traditionalart,0.0007317241396570805,4.7307200928552164e-05,2.7387390839481265,0.0,1.9171173587636885
breaker,0.00032489646802155524,2.110324506487378e-05,2.73407531763825,0.0,1.913852722346775
fav,0.002229656176331632,0.0001461178344186758,2.7251886507711385,0.0,1.9076320555397968
www deviantart,0.0004036714003272589,2.6695998233252075e-05,2.716084008057977,0.0,1.9012588056405837
vhs,0.000488990028998941,3.247018634534789e-05,2.7120168983325366,0.0,1.8984118288327754
pokémon,0.0024010973682125018,0.00016052230347409814,2.7052476719006773,0.0,1.893673370330474
dvd,0.00040435377951979727,2.732786443302615e-05,2.6943799178349344,0.0,1.886065942484454
skyafterdark,0.0002947719545373435,1.9937211891148408e-05,2.693609415598611,0.0,1.8855265909190275
digitalart,0.004939552897171263,0.0003346159443045725,2.6920463815810693,0.0,1.8844324671067485
vampire,0.0010644803824434057,7.249356865840679e-05,2.6867429200155866,0.0,1.8807200440109104
plushies,0.0004973117217051975,3.387501503020955e-05,2.686536562296302,0.0,1.8805755936074113
art artist,0.0009768696115039026,6.668241588329171e-05,2.6844104995994202,0.0,1.8790873497195941
vtube,0.00026066737574681476,1.7810297962289564e-05,2.6834631138297977,0.0,1.8784241796808583
recs,0.00038906171456218726,2.6616667745971832e-05,2.682196853743569,0.0,1.877537797620498
diaries,0.0004102159684544533,2.8114427310385554e-05,2.6803975882318545,0.0,1.876278311762298
blu ray,0.0003524002969982477,2.420306781116282e-05,2.6782844947336093,0.0,1.8747991463135263
tatsumaki,0.00032059713765816427,2.2088901457303223e-05,2.6751058109465546,0.0,1.8725740676625882
overwatch,0.000537945143976689,3.707552844212062e-05,2.6747969395438864,0.0,1.8723578576807203
kawaii,0.0008199108534850196,5.660604384815961e-05,2.6730782131784405,0.0,1.8711547492249083
vocaloid,0.00044826707016475,3.10238355069481e-05,2.6706303969502287,0.0,1.86944127786516
goku,0.0010320522091390092,7.283330129418818e-05,2.651129972939079,0.0,1.8557909810573552
rivals,0.0003434983845599861,2.4319011868979705e-05,2.647920162005445,0.0,1.8535441134038115
baldurs,0.000317702830963045,2.270522596926548e-05,2.638517245637081,0.0,1.8469620719459567
baldurs gate,0.000317702830963045,2.270522596926548e-05,2.638517245637081,0.0,1.8469620719459567
cyberpunk,0.0010663629219267222,7.678823695470131e-05,2.6309563265983393,0.0,1.8416694286188373
conventions,0.0003730935723995117,2.7129817213423723e-05,2.6211924453647217,0.0,1.834834711755305
streamer,0.0006256428211282941,4.5606228703747736e-05,2.6187333005661766,0.0,1.8331133103963235
cum,0.0056037298988757984,0.0004103276861508255,2.614231407521711,0.0,1.8299619852651974
ve seen,0.0003144579939765198,2.3139919820983734e-05,2.6092872424316664,0.0,1.8265010697021664
art style,0.0005399956190971064,3.979796935639776e-05,2.6077428094483572,0.0,1.82541996661385
japan,0.002966228809269,0.00021950877019701862,2.6036540548718135,0.0,1.8225578384102692
assassin,0.0003421802555641813,2.534792439638965e-05,2.602637159591433,0.0,1.821846011714003
color,0.003978775441220447,0.0002953541573713927,2.6005538896692744,0.0,1.820387722768492
90s,0.0019741893557336807,0.000147609001354927,2.5933456183754613,0.0,1.8153419328628229
11 hobbies,0.0004918145706670549,3.699374316794812e-05,2.5873504619605883,0.0,1.8111453233724117
gaming,0.003570784243335245,0.00026860559589119483,2.5872960649438994,0.0,1.8111072454607295
fantasy,0.0038541229290972915,0.00029452191651940573,2.571545011631678,0.0,1.8000815081421744
sushi,0.0006109949559576402,4.675448705699333e-05,2.5701764976289785,0.0,1.7991235483402848
studio,0.0020176387656793133,0.00015445662571923066,2.569769263675114,0.0,1.7988384845725798
detective,0.0004796617232327238,3.675075538351167e-05,2.5689198195389604,0.0,1.7982438736772721
nsfw,0.008683836300984024,0.0006700801768343533,2.561821170311146,0.0,1.7932748192178023
sex,0.007335064323714383,0.0005675443205539255,2.55910245319819,0.0,1.7913717172387327
iced,0.0003982160504543644,3.086624597416735e-05,2.557328486133209,0.0,1.790129940293246
stray dogs,0.00026508239162386656,2.0555482405033995e-05,2.556908512760379,0.0,1.7898359589322652
deviantart,0.0006096792418532953,4.737714048264152e-05,2.554791195068044,0.0,1.7883538365476308
fyp,0.0004859771987910668,3.778550577682611e-05,2.554233681954971,0.0,1.7879635773684797
romance,0.0015792526192056626,0.0001228199869780741,2.5539864745347254,0.0,1.7877905321743077
animated,0.0019133970687027439,0.00014969207154055103,2.5480545677825543,0.0,1.783638197447788
monthly,0.0002924868425457604,2.2993001160553988e-05,2.543225803412125,0.0,1.7802580623884874
eps,0.0004341063064487745,3.42679621321999e-05,2.5390758929727952,0.0,1.7773531250809564
new episode,0.00037737342261206234,2.9841876041302032e-05,2.5373194787462916,0.0,1.776123635122404
recommendations,0.001465205887244259,0.00011589173315530564,2.5370938339105416,0.0,1.775965683737379
romcom,0.0003684755611421262,2.9191209576626817e-05,2.5355036132484794,0.0,1.7748525292739354
colorful,0.00030961971810872674,2.4697328220162262e-05,2.528646034074187,0.0,1.770052223851931
vn,0.00032428134528205896,2.6007624475427617e-05,2.5232182078988377,0.0,1.7662527455291863
gamer,0.0011956478050206237,9.682806935293492e-05,2.5135055397120323,0.0,1.7594538777984225
ych,0.0004539379878590195,3.700502945161141e-05,2.506904281524704,0.0,1.7548329970672927
lemonade,0.0002665608265584141,2.1954463102883092e-05,2.4966278308049206,0.0,1.7476394815634444
play video,0.0003358352746921358,2.7687262367490697e-05,2.495645006754848,0.0,1.7469515047283934
comic,0.0027846918362072768,0.00029777522863538185,2.2355532594746905,0.5999900698661804,1.7448843025921372
retro,0.0010154041573702847,8.502532282281216e-05,2.4800917915013563,0.0,1.7360642540509492
animal crossing,0.0006724958591887727,5.640123583597662e-05,2.4785032595581384,0.0,1.7349522816906968
airing,0.0003878812079275118,3.253433016810286e-05,2.4784004670546227,0.0,1.7348803269382358
time read,0.00035565111408491563,2.9874362036315812e-05,2.4769465119438214,0.0,1.7338625583606748
dead daylight,0.00023000588755466616,1.9332872510705565e-05,2.476293282965939,0.0,1.7334052980761574
art digitalart,0.0007678209561500385,6.463937266869002e-05,2.4747314499867983,0.0,1.7323120149907587
vtuber,0.003174597208638,0.0002704511708699647,2.4628441339575367,0.0,1.7239908937702755
remake,0.0007264610430334897,6.209822620797034e-05,2.4594659610196152,0.0,1.7216261727137305
style,0.004119786593360819,0.00035263339177505487,2.458127416912541,0.0,1.7206891918387788
series,0.006530451593243983,0.0007314838152849,2.189156160346734,0.6053065657615662,1.7140012819711836
deadly,0.0004260386079589014,3.689664730688704e-05,2.4464068075985073,0.0,1.712484765318955
arc,0.0014878894284438213,0.00013031543016845176,2.435155306185765,0.0,1.7046087143300355
elden ring,0.0004512144336771596,3.9792505709383814e-05,2.428261801995386,0.0,1.6997832613967703
elden,0.0004512144336771596,3.9792505709383814e-05,2.428261801995386,0.0,1.6997832613967703
digimon,0.0009767099229920616,8.649224325353008e-05,2.4241339117800282,0.0,1.6968937382460196
obscure,0.00046377058247263784,4.15157102696658e-05,2.4133158862116506,0.0,1.6893211203481553
fandom,0.0013578165542941284,0.00012238215927479855,2.406483868430361,0.0,1.6845387079012526
main character,0.0005830895565713509,5.268565156828843e-05,2.403995909115409,0.0,1.682797136380786
drink,0.004345755868886163,0.0003930161881274919,2.403103951872927,0.0,1.6821727663110488
zelda,0.0009853976774496357,8.935421456314779e-05,2.400435865847698,0.0,1.6803051060933885
vgen,0.0007160610435601708,6.52508556754069e-05,2.395524866886435,0.0,1.6768674068205045
pronouns,0.0005218160257652217,4.766768902525183e-05,2.393059389037402,0.0,1.6751415723261813
illustrations,0.0006738528384083443,6.164818290993708e-05,2.3915665178413046,0.0,1.674096562488913
nerds,0.0006564934516254752,6.021525429674021e-05,2.3889854967849806,0.0,1.6722898477494863
translation,0.0007939848306237622,7.31785548748774e-05,2.3841607036300414,0.0,1.6689124925410288
digital art,0.0004183588302174607,3.8714189876762895e-05,2.3801309694544592,0.0,1.6660916786181215
martial,0.00037472530276564303,3.468655077649627e-05,2.3798385893580702,0.0,1.665887012550649
illustration,0.004181284737099687,0.0003906567093421838,2.370544406493397,0.0,1.6593810845453778
stardew valley,0.0005880960272586722,5.49777445026635e-05,2.3699601394178913,0.0,1.6589720975925237
neko,0.0004289633458157466,4.024144869215292e-05,2.3664716959725043,0.0,1.656530187180753
references,0.0004743426418419314,4.463541556380508e-05,2.3634002892236947,0.0,1.6543802024565861
com invite,0.00017518466849322418,1.6506522030376528e-05,2.3620796013314664,0.0,1.6534557209320264
april,0.0005117888029979323,4.839257376146113e-05,2.3585638074884554,0.0,1.6509946652419187
reincarnated,0.00032704308649037704,3.0953532646447e-05,2.3576018672594907,0.0,1.6503213070816434
fire emblem,0.0003161158938256533,2.9961863407602717e-05,2.3561805245011698,0.0,1.6493263671508187
emblem,0.0003161158938256533,2.9961863407602717e-05,2.3561805245011698,0.0,1.6493263671508187
profile picture,0.0004055091153902911,3.864230232545589e-05,2.350793419894988,0.0,1.6455553939264915
drawing art,0.00035681079337565813,3.401616107891333e-05,2.350367253691371,0.0,1.6452570775839594
emo,0.0004194795405203773,4.010184317418084e-05,2.3475902006535083,0.0,1.6433131404574557
originalcharacter,0.001311293434077949,0.00012547430842514852,2.3466675387532794,0.0,1.6426672771272954
catching,0.0005436892892064119,5.211104884012854e-05,2.3449991929429284,0.0,1.6414994350600498
typical,0.0003557158884506803,3.414329497024679e-05,2.3435634721823506,0.0,1.6404944305276454
rewatch,0.0013471736031596387,0.00012974618678215043,2.340183220284227,0.0,1.6381282541989588
repost,0.004498566737261485,0.0004345244177843818,2.3372617737286556,0.0,1.6360832416100588
join discord,0.00020136378170226878,1.9458237725351786e-05,2.3368379750311714,0.0,1.6357865825218199
dr pepper,0.0003295689144072314,3.18965464514396e-05,2.3352849065788726,0.0,1.6346994346052106
need watch,0.0005089186471895252,4.96630883173909e-05,2.327024390620495,0.0,1.6289170734343463
videogames,0.0009040702055705526,8.8254200170544e-05,2.3266847072457084,0.0,1.6286792950719957
danmei,0.00029940703978778224,2.933115258634072e-05,2.323150729950218,0.0,1.6262055109651525
kaiju,0.000507517851013866,5.027232921963947e-05,2.3120752817631574,0.0,1.6184526972342101
fanart digitalart,0.0003054326858328571,3.0282494301115788e-05,2.3111566388141367,0.0,1.6178096471698955
carrd,0.00034786915208320676,3.463796689848687e-05,2.3068734201061893,0.0,1.6148113940743325
dark souls,0.00030324897451135355,3.058697902740916e-05,2.293976830141825,0.0,1.6057837810992772
pacing,0.00043543595847017104,4.4160276195757065e-05,2.288520041394528,0.0,1.6019640289761694
redraw,0.00047172261658885413,4.788055371448013e-05,2.287679814325145,0.0,1.6013758700276013
episodes,0.0023646708149505174,0.00024138918966152046,2.2819832031517593,0.0,1.5973882422062313
final fantasy,0.001167009978682189,0.00011962582939652075,2.2778306496593164,0.0,1.5944814547615214
latina,0.00020782605206758786,2.1313442723126708e-05,2.2773592435800016,0.0,1.5941514705060011
pv,0.0003486472167496749,3.588349435042864e-05,2.2737806483589105,0.0,1.5916464538512372
nsfw nsfwart,0.00039340372777651566,4.064004076906301e-05,2.27008036882377,0.0,1.5890562581766388
fruits,0.00045996873278163984,4.756452605558455e-05,2.2690693974934577,0.0,1.5883485782454203
merch,0.0009564835645300612,9.954352642177795e-05,2.2626677057841613,0.0,1.5838673940489127
arte,0.000283394189305695,2.9603763567489474e-05,2.2589342976622726,0.0,1.5812540083635906
kpop,0.000957865769743251,0.00010011611599044625,2.2583760863545415,0.0,1.580863260448179
dungeon,0.0010686839789240284,0.00011254553240419124,2.2508245770367727,0.0,1.5755772039257407
juice,0.0005452305909396063,5.7426451239192064e-05,2.2507022297126977,0.0,1.5754915607988884
envtuber,0.000804500853245562,8.548085908316167e-05,2.241928500964193,0.0,1.5693499506749349
jojo,0.0007128848813195413,7.583974547347553e-05,2.2406962704676,0.0,1.56848738932732
ranking,0.00034063272519550884,3.6367124315430135e-05,2.2371372000881604,0.0,1.5659960400617121
shirts,0.00044121037336025904,4.738286088037434e-05,2.231259336471357,0.0,1.5618815355299498
gamers,0.00040787591361078607,4.391738370791441e-05,2.228650737076835,0.0,1.5600555159537846
stardew,0.0007680836893657189,8.273355632749592e-05,2.2282723397994246,0.0,1.5597906378595972
digitalart illustration,0.0003281582936363786,3.5483395147253154e-05,2.2244287363093163,0.0,1.5571001154165214
genres,0.0005054189252710414,5.468462175650247e-05,2.2238034775720523,0.0,1.5566624343004365
interests,0.0020841208445611047,0.0002254987688776883,2.223787293140805,0.0,1.5566511051985634
bigdick,0.00030923490769785793,3.3548327986474505e-05,2.2211115240660724,0.0,1.5547780668462505
collecting,0.0007640929652043639,8.313599095259346e-05,2.2182106797733243,0.0,1.5527474758413269
intro,0.0008012119976788443,8.747744717721997e-05,2.2147435463807548,0.0,1.5503204824665282
ou,0.00045175446961677256,4.9360222398103075e-05,2.2139921336456716,0.0,1.54979449355197
saga,0.0007591373688454399,8.30035980571834e-05,2.2132977176592346,0.0,1.549308402361464
dub,0.0012242880037928471,0.00013452140789367695,2.208390718042908,0.0,1.5458735026300354
furries,0.0006542103796452854,7.190444521117631e-05,2.2080896555380476,0.0,1.5456627588766332
supernatural,0.0004846836048175497,5.34229737871304e-05,2.205253777143902,0.0,1.5436776440007314
bluray,0.00029018619250195497,3.201114771170443e-05,2.204435772643482,0.0,1.5431050408504372
watched,0.006122663269711705,0.0006829971849225664,2.193261587627834,0.0,1.5352831113394838
volume,0.001543839390152802,0.00017268237436324655,2.190573268258694,0.0,1.5334012877810856
memes,0.0018655345612307863,0.00020941754094061423,2.1869724325500384,0.0,1.5308807027850269
furry,0.0039298926428304095,0.00044194979477980937,2.1851708971649506,0.0,1.5296196280154652
hsr,0.00036830550201714723,4.1588440428575496e-05,2.1810883749568584,0.0,1.5267618624698007
academia,0.000681428473064575,7.717915259501193e-05,2.1780607650858848,0.0,1.5246425355601192
sketching,0.0003717455860974708,4.2313091822522635e-05,2.173111080112607,0.0,1.5211777560788247
marriage,0.00035351767660712446,4.028886802847178e-05,2.171856086218467,0.0,1.5202992603529268
geek,0.00035853903494605723,4.103071896849337e-05,2.167714350620131,0.0,1.5174000454340915
art drawing,0.0006309753383493757,7.279270939660814e-05,2.1596497585224985,0.0,1.511754830965749
commissions open,0.00038647816341244156,4.4913814190881784e-05,2.1523279872581216,0.0,1.506629591080685
psycho,0.0005806475097879874,6.750513043187727e-05,2.1519389664852375,0.0,1.5063572765396662
fall love,0.0003277018559164567,3.829265231081742e-05,2.1468438807310397,0.0,1.5027907165117278
balloons,0.0004000984860729574,4.7028025783770434e-05,2.140965138263882,0.0,1.4986755967847174
artsky,0.0005545988220325875,6.520032394048693e-05,2.140779218429133,0.0,1.4985454529003932
redhead,0.00036352080548247254,4.2870040946051143e-05,2.137661238604161,0.0,1.4963628670229125
finalfantasy,0.0004643002916474258,5.508237015000651e-05,2.1317002191060905,0.0,1.4921901533742632
demon,0.001235365456840507,0.000146628210130674,2.131221320500099,0.0,1.4918549243500692
drawing,0.005945173756270205,0.0007064955285904431,2.130018038124156,0.0,1.491012626686909
fate,0.0015073984647820508,0.0001800348590180657,2.124989590494443,0.0,1.48749271334611
